endpoint,numeroItem,codigo_pdm,descricao,unidade_medida,rotulo,codigo_br,medicamento,observacao
https://pncp.gov.br/api/pncp/v1/orgaos/88811922000120/compras/2024/81/itens,7,11917,"BR0294887 SALBUTAMOL, 100 MCG/DOSE, AEROSOL ORAL  FRASCO 200 DOSES;",FRASCO (FRASCO),"PDM: 11917 - Salbutamol, Dosagem:100mcg/Dose, Forma Farmacêutica:Aerosol Oral",294887.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18245167000188/compras/2024/115/itens,1,16352,"RUFINAMIDA 200MG - CX C/ 60 CPD.  (RF)


<p>RUFINAMIDA 200MG - CX C/ 60 CPD. &nbsp;(RF)&nbsp;</p>",CAIXA (CX),"PDM: 16352 - Rufinamida, Concentração:200 MG",418667.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634168000150/compras/2022/63/itens,4,5200,"LEVOMEPROMAZINA, MALEATO 25 MG - Portaria 344/98",COMPRIMIDO,"PDM: 5200 - Levomepromazina, Dosagem:25 MG",268128.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2024/56/itens,6,14707,GENTAMICINA SULFATO 40 MG ML,AMPOLA,"PDM: 14707 - Gentamicina, Dosagem:40 MG/ML, Aplicação:Solução Injetável",268256.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/430/itens,9,17994,Galantamina,Cápsula,,,Dosagem não especificada,não especifica a dosagem
https://pncp.gov.br/api/pncp/v1/orgaos/88830609000139/compras/2023/126/itens,6,2563,"HIDROGEL:
a) uso em feridas;
b) composição básica: alginato de cálcio e sódio e carboximetilcelulose sódica, em excipiente aquoso, transparente e viscoso, com capacidade de hidratar feridas secas e promover o desbridamento dos tecidos necrosados;
c) ter viscosidade que permita a distribuição homogênea e controlada do produto sobre a lesão;
d) apresentação: embalagens com, no máximo, 85 g.",GRAMA,,,Em dúvida,descrição CATMAT (suspensao oral) não bate com a descrição do produto (gel/creme)
https://pncp.gov.br/api/pncp/v1/orgaos/76978881000181/compras/2024/78/itens,1430851,4677,"Carvedilol 6,25. Comprimido  Carvedilol 6,25. Comprimido",UNID,"PDM: 4677 - Carvedilol, Dosagem:6,25 MG",267565.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/42498600000171/compras/2024/4969/itens,3,17357,"GRUPO FARMACOLOGICO: ANTISSEPTICOS , PRINCIPIO ATIVO: CLOREXIDINA DIGLUCONATO, FORMA FARMACEUTICA: SOLUCAO AQUOSA, CONCENTRACAO / DOSAGEM: 0,2, UNIDADE: %, VOLUME: 100 ML, APRESENTACAO: FRASCO, ACESSORIO: ALMOTOLIA, FORMA FORNECIMENTO: UNIDADE",UN,"PDM: 17357 - Clorexidina Digluconato, Dosagem:0,2%, Aplicação:Solução Tópica",269881.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/47615394000156/compras/2023/3/itens,9,17708,"DIPIRONA SODICA, 1 G.  (CRON1763)",Comprimido,"PDM: 17708 - Dipirona Sódica, Concentração:1 G",410023.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/04228734000183/compras/2022/90/itens,4503,7793,Decitabina - Dosagem: 50 mg; Apresentação: pó liofilizado para solução injetável; Embalagem: frasco-ampola.,1 - Unidade,"PDM: 7793 - Decitabina, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável",382939.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/21417423000181/compras/2024/100/itens,1,5400,"Arame farpado de torção alternada, com as seguintes especificações: - - Diâmetro do fio: 1,6 mm.- Material: Aço e zinco.- Carga mínima de ruptura: 250 kgf.- Espaçamento entre Farpas: 125 mm.",UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/44763928000101/compras/2024/558/itens,6,18630,CLORIDRATO DE DULOXETINA 60 MG REF. CYMBI,UN,"PDM: 18630 - Duloxetina, Concentração:60 MG, Forma Farmacêutica:Microgrânulos De Liberação Lenta",302443.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/87876801000101/compras/2022/28/itens,2,3929,BROMOPRIDA 5mg/ml - AMPOLA DE 2ml,AMP,"PDM: 3929 - Bromoprida, Dosagem:5 MG/ML, Apresentação:Injetável",269958.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/05802877000110/compras/2024/68/itens,5,10083,NIMESULIDA 100MG EXCLUSIVO PARA ME/EPP (COMPRIMIDO/ CÁPSULA/ DRÁGEA – CONFORME EDITAL),Comprimido,"PDM: 10083 - Nimesulida, Dosagem:100 Mg",273710.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/14210389000104/compras/2024/59/itens,2,2259,"Álcool etílico hidratado em gel 70°, não aromatizado, límpido, transparente e isento de resíduos. O produto deverá ser embalado em frascos plásticos contendo 500 g. Devendo constar, quantidade e /ou peso líquido, e demais informações exigidas na legislação em vigor conforme o Código de Proteção e Defesa do Consumidor. Deverá atender a norma da ABNT NBR 5991/97 e Resolução RDC nº 46 - 20/02/2002 – ANVISA – M.S. e suas alterações. Deverá ter data de fabricação recente de no máximo 06 (seis) meses e validade de no mínimo 18(dezoito) meses da data de entrega.",Unidades,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/59307595000175/compras/2024/206/itens,1,12269,"MEDICAMENTOS CONTROLADOS DE USO HUMANO; SOMATROPINA 15 MG/1,5 ML; FORMA FARMACEUTICA SOLUCAO INJETAVEL; FORMA DE APRESENTACAO CARPULE 1,5ML; VIA DE ADMINISTRACAO SUBCUTANEA;",CARPULE,"PDM: 12269 - Somatropina, Concentração:10 MG/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Com Aplicador",448764.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01763606000141/compras/2024/14/itens,10,2436,AMOXICILINA 50 MGML PO PSUSP OR VD AMB X 60 ML. .,FRASCO,"PDM: 2436 - Amoxicilina, Concentração:50mg/Ml, Apresentação:Pó Para Suspensão Oral",271111.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/1919/itens,208167,15279,"TESTE, dosagem de Progesterona.",Un,,,Dosagem não especificada ou não consta no CATMAT,não descreve a dosagem
https://pncp.gov.br/api/pncp/v1/orgaos/21417423000181/compras/2024/79/itens,8,8231,"Hidróxido de cálcio em suspensão aquosa



Composição Físico-Química do Produto

Hidróxido de Cálcio – Ca (OH)2

Concentração Mínima: 30,00%

Substâncias reativas ao HCl - CaCO3: 1,80% máximo

Sílica + Resíduo insolúvel (SiO2 + RI): 0,50% máximo

Estabilidade da Suspensão em 24h: no Mínimo 95,00%

Massa especifica: 1,10 a 1,30g/ml

Retido em peneira de 0,075 mm: 1,50% máximo

Viscosidades copo Ford 4,0 mm: 17,00 segundos (máximo)



Dioxinas e furanos, impurezas metálicas/metais pesados, fluoretos, radionuclídeos, alumínio, antimônio, arsênio, bário, berílio, cádmio, cromo, chumbo, ferro, manganês, mercúrio, selênio, tálio, zinco, cobre e níquel, deverão estar em conformidade com a Norma Técnica NBR-15.784 da ABNT – Associação Brasileira de Normas Técnicas, 2017 e Portaria de Consolidação do MS nº 05/17, anexo XX.



Observação: a empresa deverá fornecer em comodato os seguintes itens para armazenamento do Hidróxido de Cálcio em suspensão: 01 pç - bomba NM 011 BY02S12B; 01 pç – bomba NM 08BY03S12B; 01 PÇ – bomba 2” Trif.; 01 pç - reservatório metálico 25.000 litros; 01 pç – moto redutor; 01 pç – painel elétrico; Mão de Obra para instalação de todos os equipamentos.



Cota reservada para ME/EPP em 100%",Tonelada,,,Não,não existe hidroxido de cálcio no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/41563628000182/compras/2024/11/itens,3,15458,VACINA CONTRA A RAIVA DOS HERBÍVOROS,FRASCO,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/75771295000107/compras/2024/67/itens,2,18630,CLORIDRATO DE DULOXETINA - 60 MG CAIXA COM 30 CAP,CAIXAS,"PDM: 18630 - Duloxetina, Concentração:60 MG, Forma Farmacêutica:Microgrânulos De Liberação Lenta",302443.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/14/itens,1,8325,Cota Principal    - IMUNOGLOBULINA HUMANA 50MG/ML - FFRASCO 100 ML                                  ,FRASCO/AMP          ,"PDM: 8325 - Imunoglobulina Humana, Concentração:50 MG/ML, Forma Farmaceutica:Solução Injetável, Características Adicionais:Com Sistema De Aplicação",450107.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44531788000138/compras/2022/5/itens,3,8428,"AGULHA P/ CANETA DE INSULINA, 5 MM X 0,25MM 31 G, CAIXA COM 100 -",CAIXA,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01615393000100/compras/2023/47/itens,2,2436,Amoxicilina associada com clavulanato de potássio 500 mg + 125 mg comprimido Br0271217,UNIDADE,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associada Com Clavulanato De Potássio, Concentração:500mg + 125mg",271217.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07598659000130/compras/2024/25/itens,5,18063,"ADOÇANTE DIETÉTICO ARTIFICIAL LÍQUIDO - À BASE DE ASPARTAME, NÃO APRESENTA NA COMPOSIÇÃO XILITOL, SORBITOL OU FRUTOSE, FRASCOS DE POLIETILENO ATÓXICO. A EMBALAGEM DEVERÁ CONTER EXTERNAMENTE OS DADOS DE IDENTIFICAÇÃO E PROCEDÊNCIA, INFORMAÇÃO NUTRICIONAL, NÚMERO DE LOTE, QUANTIDADE DO PRODUTO E NÚMERO DE REGISTRO. DEVERÁ APRESENTAR VALIDADE MÍNIMA DE 6 SEIS MESES A PARTIR DA DATA DE ENTREGA. REGISTRO NO MINISTÉRIO DA SAÚDE. PRAZO DE VALIDADE SUPERIOR A 10 MESES. DE ACORDO COM A PORTARIA 38 DE 13/01/98 DA ANVISA E NTA 83 DECRETO 12.486/78. EMBALAGEM COM 100ML.",Frasco,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01610503000141/compras/2024/31/itens,3,363,ACICLOVIR - Aciclovir 50 mg creme de 10 g,BISNAGA,"PDM: 363 - Aciclovir, Dosagem:50 MG/G, Uso:Creme",268375.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/06168092000108/compras/2023/33/itens,1,1289,"(ID-130716) SORO ANTI-B, Reagente para classificacao do Sistema ABO do sangue humano, pelo metodo de aglutinacao em lamina e/ou em tubo, com capacidade para 200 reacoes; Unidade de Fornecimento: frasco conta gotas com 10ml.",UNIDADE,,,Em dúvida,não há descrição semelhante no catmat
https://pncp.gov.br/api/pncp/v1/orgaos/87613519000123/compras/2024/109/itens,2,2025,"ACIDO ACETIL SALICILICO 100MG COMPRIMIDO, BLÍSTER DE 10 CP, EMBALAGEM COM NO MÁXIMO 1000 COMPRIMIDOS, EM EMBALAGEM PRIMÁRIA E SECUNDÁRIA, DE ACORDO COM A PUBLICAÇÃO DO REGISTRO NO MINISTÉRIO DA SAÚDE-caixa com 30 comprimidos",CP,"PDM: 353 - Ácido Acetilsalicílico, Dosagem:100 MG",267502.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01640339000115/compras/2023/169/itens,3,354,Acido fólico 05mg  comprimidos,Comprimido,"PDM: 354 - Ácido Fólico, Dosagem:5 MG",267503.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10581764000171/compras/2024/169/itens,3,2362,ALPRAZOLAM 2 MG – 30CP/MÊS,CAIXA,"PDM: 2362 - Alprazolam, Dosagem:2 MG",284465.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03507415000225/compras/2024/212/itens,18512,1631,COLECALCIFEROL (VITAMINA D3) - CONCENTRAÇÃO: 2.000UI; CÁPSULA: MOLE.,1 - CÁPSULA,"PDM: 1631 - Colecalciferol, Concentração:2.000 UI",442729.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03073673000160/compras/2024/46/itens,1,5145,"BUPROPIONA CLORIDRATO, CONCENTRAÇÃO:300 MG, CARACTERÍSTICAS ADICIONAIS:LIBERAÇÃO PROLONGADA (BR0460987)",COMPR,"PDM: 5145 - Bupropiona Cloridrato, Concentração:300 MG, Características Adicionais:Liberação Prolongada",460987.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/240/itens,3,6869,"Outros - farmacos que atuam s/ o sistema hematopoietico Alfaepoetina 4.000 ui, solução injetável, frasco/ampola 1 ml",Frasco/Ampola,"PDM: 6869 - Alfaepoetina, Concentração:4.000 UI/ML, Forma Farmaceutica:Solução Injetável",449014.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/22812960000199/compras/2024/8/itens,4,2362,ALPRAZOLAM 1MG - COMPRIMIDO (PORT. 344/98),UNIDADE,"PDM: 2362 - Alprazolam, Dosagem:1 MG",271356.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/11312086000104/compras/2022/3/itens,7,2036,"ÁCIDO VALPROATO DE SÓDIO, COMPOSIÇÃO: ASSOCIADO AO ÁCIDO VALPRÓICO, CONCENTRAÇÃO:199,8 MG + 87 MG LIBERAÇÃO PROLONGADA",COMP,"PDM: 13243 - Valproato De Sódio, Composição:Associado Ao Ácido Valpróico, Concentração:199,8 Mg + 87 MG",407033.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18008870000172/compras/2024/137/itens,1,17549,"10. LUVA DE SEGURANÇA PARA PROTEÇAO CONTRA AGENTES TERMICOS E MECANICOS BLACK GRIP (ENVIAR AMOSTRA) - GARI (COLETOR DE LIXO) TAM - 9  Luva de segurança tricotada em algodão, poliéster e elastômero com revestimento antiderrapante vulcanizado, em formato de diamante, de látex natural na palma, face palmar dos dedos e pontas dos dedos (unheira), com reforço de borracha natural entre os dedos polegar e indicador (região da pinça), punho tricotado em algodão, com acabamento em overloque.  Aprovado para: PROTEÇÃO DAS MÃOS DO USUÁRIO CONTRA AGENTES ABRASIVOS, ESCORIANTES, CORTANTES E PERFURANTES E CONTRA AGENTES TÉRMICOS (CALOR DE CONTATO). Restrições/Limitações: EPI NÃO APROVADO CONTRA ARCO ELÉTRICO, FOGO REPENTINO E COMBATE A INCÊNDIO.  Observação: I) O EPI obteve resultado de níveis de desempenho 4243C para BS EN 388, com valores variando de 1 (um) a 4 (quatro) para abrasão, rasgamento e perfuração e 1 (um) a 5 (cinco) para corte, sendo 1 (um) o pior resultado, em que: 4 - resistência à abrasão; 2 - resistência ao corte por lâmina; 4 - resistência ao rasgamento; 3 - resistência à perfuração por punção; C - resistência ao corte TDM (ensaio adicional previsto na norma EN ISO 13997, com valores de A a F, sendo F o melhor resultado). II) O EPI obteve resultado de níveis de desempenho X2XXXX para a EN 407:2004, em que: X - propagação de pequenas chamas; 2 - calor de contato; X - calor convectivo; X - calor radiante; X - respingos de metais fundidos; X - grandes massas de metal fundido (ferro a 1400º C). III) Os valores variam de 1 (um) a 4 (quatro), sendo 1 (um) o pior resultado. IV) O código X indica que o EPI não foi ensaiado para a aplicação correspondente. IV) EPI não aprovado para uso em operações de soldagem e processos similares. V) Para a seleção e correta utilização do equipamento, verificar o disposto no Comunicado XL, disponível no link ""https://www.gov.br/trabalho-e- previdencia/pt-br/composicao/orgaos-especificos/secretariade-trabalho/inspecao/seguranca-e-saude-no- trabalho/equipamentos-de-protecao-individual",PR,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46710422000151/compras/2024/1065/itens,10,9762,MIDAZOLAM 15 MG COMP,UNIDADE,"PDM: 9762 - Midazolam, Dosagem:15 MG",272817.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01611339000197/compras/2023/71/itens,2,2036,Ácido Valpróico 250mg,cp,"PDM: 2036 - Ácido Valpróico, Dosagem:250 MG",267504.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10465644000109/compras/2022/223/itens,3,8007,GLICOSE OXIDASE 500ML,UN,,,Em dúvida,
https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/317/itens,5,10113,"Nitroprusseto de sodio 50mg, injetavel, po liofilizado+diluente",Ampola,"PDM: 10113 - Nitroprusseto De Sódio, Dosagem:50 MG, Tipo Medicamento:Injetável",273719.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76958966000106/compras/2023/26/itens,2,10173,"ÓLEO DE AMÊNDOAS  - 200ML POSSUI UMA FÓRMULA COM PURO ÓLEO DE AMÊNDOAS, QUE DEIXA A PELE COM UMA TEXTURA SUAVE E MACIA. ELE É DERMATOLOGICAMENTE TESTADO, DE FÁCIL ABSORÇÃO E NÃO IRRITA A PELE. CONTA COM UMA DELICIOSA FRAGRÂNCIA FLORAL QUE A PELE LEVEMENTE PERFUMADA. QUANDO APLICADO NA PELE ÚMIDA, HIDRATA 10 VEZES MAIS QUE UMA LOÇÃO HIDRATANTE APLICADA NA PELE SECA, FORMANDO UMA PELÍCULA PROTETORA QUE AJUDA A PREVENIR O RESSECAMENTO E SUAVIZA AS PARTES ÁSPERAS DO CORPO.
MATERIAL: PARAFFINUM LIQUIDUM, PRUNUS AMYGDALUS DULCIS OIL, PARFUM (ALPHA-ISOMETHYL IONONE, BUTYLPHENYL METHYLPROPIONAL, CITRONELLOL, HEXYL CINNAMAL, D-LIMONENE, LINALOOL), TOCOPHEROL. IDADE RECOMENDADA INDICAÇÃO: BEBÊS E CRIANÇAS.",FRASCO (FR),"PDM: 10173 - Óleo De Amêndoas, Tipo:Doce, Tipo Uso:Uso Tópico",273902.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18315226000147/compras/2024/4/itens,3,1824,ACETILCISTEÍNA 600MG CAIXA COM 16 SACHÊS,CAIXA,"PDM: 1824 - Acetilcisteína, Concentraçao:600 MG, Forma Farmaceutica:Granulado Para Solução Oral",434110.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/95422846000126/compras/2024/109/itens,5,8275,Ibuprofeno gotas 200mgml  cx 100 frascos unid.,UN,"PDM: 8275 - Ibuprofeno, Dosagem:600 MG",267676.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03507415000730/compras/2023/14/itens,13748,2259,"ÁLCOOL ETÍLICO 70% , DESINFETANTE À BASE DE DE ÁLCOOL ETÍLICO A 70%, INDICADO PARA SUPERFÍCIES FIXAS, ANTI-SEPSIA DA PELE EM PROCEDIMENTO DE MÉDICO E BAIXO RISCO, VALIDADE DE 24 MESES, FRASCO COM 1000ML. FRASCO.",FRASCO,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45709920000111/compras/2024/2461/itens,5,19584,PROBIOTICO CAES E GATOS,UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/87958625000149/compras/2024/235/itens,2,8209,ANTIINFLAMATÓRIO - HIALURONATO SODIO 10MG/ML SOL INJ.,un,,,Em dúvida,
https://pncp.gov.br/api/pncp/v1/orgaos/46523270000188/compras/2024/229/itens,2,11265,PROPATILNITRATO 10 MG (SUSTRATE®) - COMPRIMIDO (ORDEM JUDICIAL),Comprimido,"PDM: 11265 - Propatilnitrato, Dosagem:10 MG",273135.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/969/itens,2,15458,Cota Reservada - VACINA ANTI-RABICA ANIMAL,FRASCO,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/639/itens,3,5166,"DOBUTAMINA CLORIDRATO, 12,5MG/ML, SOLUCAO INJETAVEL, AMPOLA 20ML, UNIDADE 1.0 AMPOLA",UNIDADE 1.0 AMPOLA ,"PDM: 5166 - Dobutamina Cloridrato, Dosagem:12,5 MG/ML, Indicação:Injetável",268446.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634101000115/compras/2023/155/itens,4,8428,INSULINA ASPARTE 100UI/ML - 30% INSULINA ASPARTE SOLÚVEL E 70% INSULINA ASPARTE PROTAMINADA PRODUZIDA POR TECNOLOGIA DE DNA RECOMBINATE REFIL 3ML - USO SC - USO ADULTO E PEDIÁTRICO ACIMA DE 10 ANOS.,REFIL,"PDM: 8428 - Insulina, Origem:Asparte Associada À Asparte Protamina, Concentração:30% + 70%, 100 UI/ML, Forma Farmaceutica:Solução Injetável",383688.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03507415000225/compras/2023/175/itens,463171,356,BENZOATO DE BENZILA 250MG/ML. EMULSÃO TÓPICA. FRASCO COM NO MÍNIMO 60ML.,FR,"PDM: 356 - Benzoato De Benzila, Dosagem:25%, Forma Farmacêutica:Emulsão Tópica",308726.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/90836693000140/compras/2024/457/itens,1,1289,"Lote 1 - TRANSPORTE DE AMOSTRAS BIOLOGICAS DE FORMA SEGURA E SIMULTANEA QUE NECESSITAM DE CONDICOES ESPECIAIS SEMPRE SOLICITADO PELO CONTRATANTE (SANGUE, SORO, PLASMA E URINA) AMOSTRA HUMANA UN: 3373. APRESENTAR REGISTROS QUE COMPROVEM O CONTRO...(Conforme Edital)",Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/12998458000160/compras/2024/407/itens,1,15365,"CICLOBENZAPRINA, CLORIDRATO 10 MG + CAFEINA 60 MG",COMPRIMIDO,"PDM: 15365 - Ciclobenzaprina Cloridrato, Composição:Associada À Cafeína, Concentração:10 Mg + 60 MG",433847.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634168000150/compras/2022/140/itens,1,353,ÁCIDO ACETILSALICÍLICO 81 MG COMPRIMIDO.,COM,"PDM: 353 - Ácido Acetilsalicílico, Dosagem:81 Mg, Tipo Uso:Tamponado",285055.0,Em dúvida,
https://pncp.gov.br/api/pncp/v1/orgaos/45138070000149/compras/2024/504/itens,1,13680,AMANTADINA 100 MG,CAIXA,"PDM: 353 - Ácido Acetilsalicílico, Dosagem:81 Mg, Tipo Uso:Tamponado",285055.0,Em dúvida,
https://pncp.gov.br/api/pncp/v1/orgaos/45176005000108/compras/2024/39/itens,1328142,1631,"COLECALCIFEROL 1.000 UI, MARCA DOSS®",CAP,"PDM: 1631 - Colecalciferol, Concentração:1000 UI",434125.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46373445000118/compras/2024/157/itens,5,1820,ACETAZOLAMIDA 250MG COMPRIMIDO - Acetazolamida; concentração 250mg; forma farmacêutica comprimido; forma de apresentação cartela; prazo de validade mínimo de 18 meses; via oral.,COMPRIMIDO - COMP,"PDM: 1820 - Acetazolamida, Dosagem:250 MG",278283.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13937032000160/compras/2024/1027/itens,1,2587,Lacosamida concentração: 200,Comprimido,"PDM: 2587 - Lacosamida, Concentração:200 MG",435540.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/04394880000189/compras/2024/59/itens,5,15458,"Manutenção corretiva em câmara de vacina (troca de filtro secador, limpeza no sistema e recarga de fluido refrigerante)",UNIDADE,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/05106805000138/compras/2023/10/itens,6,2036,ÁCIDO VALPROICO 250 MG (VALPROATO DE SÓDIO) CÁPSULA,UN,"PDM: 2036 - Ácido Valpróico, Dosagem:250 MG",267504.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18308734000106/compras/2024/15/itens,4293433,17851,CLORIDRATO DE MEMANTINA. CLORIDRATO DE DONEPEZILA 10MG + 10MG COM REV CT BL AL PLAS TRANS X 30,COMP,"PDM: 17678 - Donepezila, Composição:Associado À Memantina, Concentração:10 Mg + 10 MG",440984.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08916785000159/compras/2024/7/itens,6,2032,"ÁCIDO TRANEXAMICO 50MG/ML, AMPOLA 5ML",Unidade,"PDM: 2032 - Ácido Tranexâmico, Dosagem:50 MG/ML, Forma Farmacêutica:Solução Injetável",327566.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/65712002000159/compras/2024/6/itens,1,14456,ACEBROFILINA XAROPE ADULTO 50MG/5ML 100ML,VD,"PDM: 14456 - Acebrofilina, Concentração:10 MG/ML, Forma Farmaceutica:Xarope",448839.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01578070000194/compras/2023/4/itens,10,2259,"Álcool etílico hidratado 70º INPM, embalagem contendo 1000ml",UNIDADE,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13120225000123/compras/2024/18/itens,7,3503,"ADOÇANTE SUCRALOSE 100 ML . Especificação: ADOÇANTE SUCRALOSE 100 ML ESPECIFICAÇÕES: NÃO CONTÉM GLÚTEN INGREDIENTES: ÁGUA, EDULCORANTES: SUCRALOSE E ACESULFAME DE POTÁSSIO, CONSERVADOR BENZOATO DE SÓDIO, ACIDULANTE ÁCIDO CÍTRICO E ESPESSANTE CARBOXIMETILCELULOSE SÓDICA. EMBALAGEM PLÁSTICA, COM TAMPA DE ROSQUEAR. 





",UND,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/259/itens,4,5216,Nalbufina Cloridrato,"Ampola 1,00 ML",,,Dosagem não especificada,
https://pncp.gov.br/api/pncp/v1/orgaos/04929345000185/compras/2023/5/itens,1,18672,AQUISIÇÃO DE NOREPINEFRINA BITARTARATO 8MG/4ML,AMPOLA,"PDM: 18672 - Norepinefrina, Concentração:2 MG/ML, Forma Farmacêutica:Solução Injetável",442584.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08597121000174/compras/2024/433/itens,8,8428,"6523.75347-Transmissor Guardian Link3, APRESENTAÇÃO: System Kit da Bomba de Insulina MiniMed 780G, MODELO: MMT-7910, MARCA: Medtronic, UNID. DE MEDIDA: Unitário",Unitário,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01111142000199/compras/2023/1/itens,3,5116,Cloreto de Potássio KCL 3 MOL (acondicionado em frasco contendo 500 ML); Deve acompanhar certificado de aferição.,Frasco,cloreto de potássio,,Em dúvida,não faço IDEIA do que é 1 MOL mais
https://pncp.gov.br/api/pncp/v1/orgaos/18715383000140/compras/2023/17/itens,3,5116,"CLORETO DE POTASSIO 100 MG/ML (10%), SOLUCAO INJETAVEL, AMPOLA 10 ML.",UN   ,"PDM: 5116 - Cloreto De Potássio, Dosagem:10%, Apresentação:Solução Injetável",267161.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12250916000189/compras/2022/5/itens,4,5275,"CLORPROMAZINA, CLORIDRATO 40 MG/ML SOLUÇÃO ORAL 20 ML",UND.,"PDM: 5275 - Clorpromazina, Concentração:40 MG/ML, Forma Farmaceutica:Solução Oral - Gotas",340207.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10572022000180/compras/2024/195/itens,1,11761,"Cota principal 1 - (3246213) - RITUXIMABE - CONCENTRACAO/DOSAGEM 10 MG/ML,FORMA FARMACEUTICA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO FRASCO-AMPOLA,VIA DE ADMINISTRACAO PARENTERAL",FA 50 ML,"PDM: 11761 - Rituximabe, Dosagem:10mg/Ml, Indicação:Solução Injetável",268520.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/86050978000183/compras/2024/55/itens,7,18239,CARVÃO ATIVADO GRANULADO REDOX C-140 8X16 MASH.,QUILO (KG),,,Alguma outra característica não específicada,
